timestamp,volume(USD),close index
1693229400,3666680000,13705.12988
1693315800,4748180000,13943.75977
1693402200,4364600000,14019.30957
1693488600,4568610000,14034.96973
1693575000,4033960000,14031.80957
1693920600,4379790000,14020.9502
1694007000,4215320000,13872.46973
1694093400,4320830000,13748.83008
1694179800,4160360000,13761.53027
1694439000,4538870000,13917.88965
1694525400,4595490000,13773.61035
1694611800,4840310000,13813.58984
1694698200,4649010000,13926.0498
1694784600,8162210000,13708.33008
1695043800,4855880000,13710.24023
1695130200,4453460000,13678.19043
1695216600,4782440000,13469.12988
1695303000,5014890000,13223.98047
1695389400,4302700000,13211.80957
1695648600,4100290000,13271.32031
1695735000,4693540000,13063.61035
1695821400,4841410000,13092.84961
1695907800,4648390000,13201.28027
1695994200,5138500000,13219.32031
1696253400,4554700000,13307.76953
1696339800,4684310000,13059.46973
1696426200,4308070000,13236.00977
1696512600,4167470000,13219.83008
1696599000,4309420000,13431.33984
1696858200,3835930000,13484.24023
1696944600,4301350000,13562.83984
1697031000,4160440000,13659.67969
1697117400,4858620000,13574.21973
1697203800,4251550000,13407.23047
1697463000,4308690000,13567.98047
1697549400,4417640000,13533.75
1697635800,4617140000,13314.2998
1697722200,5014790000,13186.17969
1697808600,4622840000,12983.80957
1698067800,4669060000,13018.33008
1698154200,4604720000,13139.87012
1698240600,4599850000,12821.21973
1698327000,4894900000,12595.61035
1698413400,4172100000,12643.00977
1698672600,4149320000,12789.48047
1698759000,4315630000,12851.24023
1698845400,4545120000,13061.46973
1698931800,4962950000,13294.19043
1699018200,4918750000,13478.28027
1699281000,4345850000,13518.78027
1699367400,4354460000,13639.86035
1699453800,4685550000,13650.41016
1699540200,5313970000,13521.4502
1699626600,4722140000,13798.11035
1699885800,4349590000,13767.74023
1699972200,5332490000,14094.37988
1700058600,5063830000,14103.83984
1700145000,4545180000,14113.66992
1700231400,4408640000,14125.48047
1700490600,4561810000,14284.53027
1700577000,4128600000,14199.98047
1700663400,3855240000,14265.86035
1700836200,2541840000,14250.84961
1701095400,4205880000,14241.01953
1701181800,4474400000,14281.75977
1701268200,4890220000,14258.49023
1701354600,5678070000,14226.21973
1701441000,5607000000,14305.03027
1701700200,6270020000,14185.49023
1701786600,6179120000,14229.91016
1701873000,5167030000,14146.70996
1701959400,5694310000,14339.99023
1702045800,5430840000,14403.96973
1702305000,5607820000,14432.49023
1702391400,4950100000,14533.40039
1702477800,6732040000,14733.95996
1702564200,8033170000,14761.55957
1702650600,8377630000,14813.91992
1702909800,5866080000,14904.80957
1702996200,5757180000,15003.21973
1703082600,6294700000,14777.94043
1703169000,5465640000,14963.87012
1703255400,4796600000,14992.96973
1703601000,6120600000,15074.57031
1703687400,7480170000,15099.17969
1703773800,5090570000,15095.13965
1703860200,5441060000,15011.34961
1704205800,5791170000,14765.94043
1704292200,5449950000,14592.20996
1704378600,5289220000,14510.2998
1704465000,5232820000,14524.07031
1704724200,6337770000,14843.76953
1704810600,5068410000,14857.70996
1704897000,4404590000,14969.65039
1704983400,5044690000,14970.19043
1705069800,4958940000,14972.75977
1705415400,6386180000,14944.34961
1705501800,5181740000,14855.62012
1705588200,5587440000,15055.65039
1705674600,5604950000,15310.96973
1705933800,5456240000,15360.29004
1706020200,5207680000,15425.94043
1706106600,4983210000,15481.91992
1706193000,5281570000,15510.5
1706279400,4510530000,15455.36035
1706538600,4979310000,15628.04004
1706625000,4719240000,15509.90039
1706711400,5875610000,15164.00977
1706797800,5046920000,15361.63965
1706884200,4800690000,15628.9502
1707143400,4831020000,15597.67969
1707229800,4759640000,15609
1707316200,4567580000,15756.63965
1707402600,5675850000,15793.70996
1707489000,5797260000,15990.66016
1707748200,5458490000,15942.5498
1707834600,5599860000,15655.59961
1707921000,5092660000,15859.15039
1708007400,6049100000,15906.16992
1708093800,5223800000,15775.65039
1708439400,5595700000,15630.78027
1708525800,4845740000,15580.87012
1708612200,5653930000,16041.62012
1708698600,5077910000,15996.82031
1708957800,5417630000,15976.25
1709044200,5423020000,16035.2998
1709130600,5581690000,15947.74023
1709217000,6265340000,16091.91992
1709303400,5457910000,16274.94043
1709562600,5725470000,16207.50977
1709649000,6356800000,15939.58984
1709735400,5511370000,16031.54004
1709821800,5072790000,16273.37988
1709908200,5411790000,16085.11035
1710163800,4917620000,16019.26953
1710250200,5100330000,16265.63965
1710336600,4839000000,16177.76953
1710423000,5450980000,16128.53027
1710509400,8261950000,15973.16992
1710768600,5025040000,16103.4502
1710855000,4758740000,16166.79004
1710941400,5298380000,16369.41016
1711027800,5134740000,16401.83984
1711114200,4339930000,16428.82031
1711373400,4636940000,16384.4707
1711459800,5144260000,16315.7002
1711546200,4768930000,16399.51953
1711632600,5174450000,16379.45996
1711978200,4798390000,16396.83008
1712064600,4710280000,16240.4502
1712151000,5151500000,16277.45996
1712237400,5368700000,16049.08008
1712323800,4578130000,16248.51953
1712583000,4386700000,16253.95996
1712669400,4869190000,16306.63965
1712755800,5308250000,16170.36035
1712842200,4714750000,16442.19922
1712928600,4552740000,16175.08984
1713187800,4910550000,15885.01953
1713274200,5001860000,15865.25
1713360600,4991470000,15683.37012
1713447000,4932540000,15601.5
1713533400,5316010000,15282.00977
1713792600,4616730000,15451.30957
1713879000,4951670000,15696.63965
1713965400,4735870000,15712.75
1714051800,4743640000,15611.75977
1714138200,4694400000,15927.90039
1714397400,4972520000,15983.08008
1714483800,5229400000,15657.82031
1714570200,5277790000,15605.48047
1714656600,4901610000,15840.95996
1714743000,4887310000,16156.33008
1715002200,4460130000,16349.25
1715088600,5041870000,16332.55957
1715175000,4530190000,16302.75977
1715261400,4505120000,16346.25977
1715347800,4402110000,16340.87012
1715607000,4452750000,16388.24023
1715693400,7270240000,16511.17969
1715779800,8538990000,16742.39063
1715866200,11932600000,16698.32031
1715952600,9587280000,16685.9707
1716211800,6861320000,16794.86914
1716298200,6245090000,16832.61914
1716384600,7277340000,16801.53906
1716471000,7752800000,16736.0293
1716557400,5836040000,16920.78906
1716903000,6293380000,17019.88086
1716989400,6652480000,16920.58008
1717075800,6659290000,16737.08008
1717162200,6674090000,16735.01953
1717421400,5422040000,16828.66992
1717507800,4917350000,16857.05078
1717594200,5325000000,17187.90039
1717680600,4960580000,17173.11914
1717767000,4755650000,17133.13086
1718026200,5207110000,17192.5293
1718112600,5009220000,17343.55078
1718199000,5560630000,17608.43945
1718285400,4916020000,17667.56055
1718371800,4973820000,17688.88086
1718631000,6061200000,17857.01953
1718717400,5796180000,17862.23047
1718890200,6289300000,17721.58984
1718976600,8589160000,17689.35938
1719235800,5503210000,17496.82031
1719322200,4848280000,17717.65039
1719408600,5294310000,17805.16016
1719495000,5382060000,17858.67969
1719581400,8960940000,17732.59961
1719840600,5189990000,17879.30078
1719927000,4526550000,18028.75977
1720013400,3713960000,18188.30078
1720186200,4851000000,18352.75977
1720445400,5286260000,18403.74023
1720531800,4839140000,18429.28906
1720618200,5228240000,18647.44922
1720704600,6366620000,18283.41016
1720791000,5845930000,18398.44922
1721050200,5450350000,18472.57031
1721136600,5812930000,18509.33984
1721223000,6007280000,17996.91992
1721309400,5977260000,17871.2207
1721395800,4992930000,17726.93945
1721655000,5093620000,18007.57031
1721741400,4938000000,17997.34961
1721827800,6735560000,17342.41016
1721914200,6114350000,17181.7207
1722000600,5281560000,17357.88086
1722259800,4897230000,17370.19922
1722346200,5564310000,17147.41992
1722432600,6292560000,17599.40039
1722519000,6664550000,17194.15039
1722605400,6313870000,16776.16016
1722864600,6852190000,16200.08008
1722951000,5908930000,16366.84961
1723037400,5913620000,16195.80957
1723123800,5815880000,16660.01953
1723210200,5783410000,16745.30078
1723469400,4890850000,16780.60938
1723555800,5469160000,17187.60938
1723642200,4985480000,17192.59961
1723728600,5478170000,17594.5
1723815000,5138150000,17631.7207
1724074200,5564300000,17876.76953
1724160600,5305260000,17816.93945
1724247000,4765150000,17918.99023
1724333400,5065360000,17619.34961
1724419800,5380810000,17877.78906
1724679000,5110940000,17725.76953
1724765400,4362380000,17754.82031
1724851800,5211920000,17556.0293
1724938200,5727780000,17516.42969
1725024600,5531150000,17713.61914
1725370200,5813970000,17136.30078
1725456600,5011820000,17084.30078
1725543000,4983030000,17127.66016
1725629400,5549030000,16690.83008
1725888600,5132150000,16884.59961
1725975000,4963740000,17025.88086
1726061400,6086930000,17395.5293
1726147800,4983120000,17569.67969
1726234200,4802880000,17683.98047
1726493400,4675530000,17592.13086
1726579800,4959520000,17628.06055
1726666200,5611630000,17573.30078
1726752600,5574650000,18013.98047
1726839000,9914480000,17948.32031
1727098200,5237310000,17974.26953
1727184600,5347580000,18074.51953
1727271000,4858060000,18082.21094
1727357400,5669210000,18190.28906
1727443800,5367890000,18119.58984
1727703000,5846150000,18189.16992
1727789400,5879980000,17910.35938
1727875800,5489040000,17925.11914
1727962200,5208990000,17918.48047
1728048600,5136070000,18137.84961
1728307800,5240320000,17923.90039
1728394200,5566510000,18182.91992
1728480600,5228670000,18291.61914
1728567000,5855390000,18282.05078
1728653400,5140440000,18342.93945
1728912600,4894710000,18502.68945
1728999000,6522700000,18315.58984
1729085400,5257570000,18367.08008
1729171800,5806860000,18373.60938
1729258200,5090190000,18489.55078
1729517400,6092180000,18540.00977
1729603800,6407180000,18579.76953
1729690200,6245610000,18276.65039
1729776600,5761280000,18415.49023
1729863000,6100040000,18518.60938
1730122200,5641660000,18567.18945
1730208600,6881170000,18712.75
1730295000,6514690000,18607.92969
1730381400,6411940000,18095.15039
1730467800,5896470000,18239.91992
1730730600,5762320000,18179.98047
1730817000,7060340000,18439.16992
1730903400,8138050000,18983.4707
1730989800,9232670000,19269.46094
1731076200,7316010000,19286.7793
1731335400,8087930000,19298.75977
1731421800,7816410000,19281.40039
1731508200,9623670000,19230.7207
1731594600,8680480000,19107.65039
1731681000,8002270000,18680.11914
1731940200,8455360000,18791.81055
1732026600,7246610000,18987.4707
1732113000,7121670000,18966.14063
1732199400,7492540000,18972.41992
1732285800,6575820000,19003.65039
1732545000,7932980000,19054.83984
1732631400,6411770000,19174.30078
1732717800,5619090000,19060.48047
1732890600,4042550000,19218.16992
1733149800,6370530000,19403.94922
1733236200,6005160000,19480.91016
1733322600,7870030000,19735.11914
1733409000,7229510000,19700.25977
1733495400,6787610000,19859.76953
1733754600,7884620000,19736.68945
1733841000,6843850000,19687.24023
1733927400,6639720000,20034.89063
1734013800,7047550000,19902.83984
1734100200,6028250000,19926.7207
1734359400,8855040000,20173.89063
1734445800,9534350000,20109.06055
1734532200,9996120000,19392.68945
1734618600,8029590000,19372.76953
1734705000,10962450000,19572.59961
1734964200,6820720000,19764.88086
1735050600,4739190000,20031.13086
1735223400,6467910000,20020.35938
1735309800,7765120000,19722.0293
1735569000,8384090000,19486.78906
1735655400,8873030000,19310.78906
1735828200,8737550000,19280.78906
1735914600,8214050000,19621.67969
1736173800,9586840000,19864.98047
1736260200,13371130000,19489.67969
1736346600,8851720000,19478.88086
1736519400,8608880000,19161.63086
1736778600,7830760000,19088.09961
1736865000,7168110000,19044.39063
1736951400,7260250000,19511.23047
1737037800,7085990000,19338.28906
1737124200,7996360000,19630.19922
1737469800,8015780000,19756.7793
1737556200,7219060000,20009.33984
1737642600,6837700000,20053.67969
1737729000,7708150000,19954.30078
1737988200,8870200000,19341.83008
1738074600,7121740000,19733.58984
1738161000,6497710000,19632.32031
1738247400,6679500000,19681.75
1738333800,7947370000,19627.43945
1738593000,8272460000,19391.96094
1738679400,6477050000,19654.01953
1738765800,6712220000,19692.33008
1738852200,6642100000,19791.99023
1738938600,7748940000,19523.40039
1739197800,9535440000,19714.26953
1739284200,9269380000,19643.85938
1739370600,7946550000,19649.94922
1739457000,8414510000,19945.64063
1739543400,7995720000,20026.76953
1739889000,8683170000,20041.25977
1739975400,8171530000,20056.25
1740061800,7329270000,19962.35938
1740148200,8461020000,19524.00977
1740407400,7414760000,19286.92969
1740493800,7991440000,19026.39063
1740580200,7034450000,19075.25977
1740666600,7700290000,18544.41992
1740753000,8247520000,18847.2793
1741012200,8170140000,18350.18945
